0,1,2,3,4,5
2.7249494,4.0876927,4.610172,4.064443,3.8345091,3.6431735
2.8625433,2.9796312,2.88444,3.4361665,3.2352402,3.553497
3.0351846,4.3100343,4.210026,4.7276125,4.880237,5.1065593
2.7231207,2.502035,2.5354388,2.307003,2.2944748,2.1956491
2.6211505,2.5473773,2.590398,2.4898777,2.5380094,2.2708895
2.6211505,2.7286742,2.624048,2.383176,2.2808123,2.2968886
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.2761693
2.6211505,2.5473773,2.7493212,2.360583,2.469856,2.233463
3.20971,3.3744216,3.1592686,3.0830898,2.9689968,2.898782
2.7249494,3.2552192,3.005546,2.6582892,3.1661046,3.5220022
2.6211505,2.5473773,2.590398,2.3537529,2.33435,2.2792673
2.7249494,3.8378112,4.2753196,4.234585,4.420433,4.4643526
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.6211505,2.7286742,2.508445,2.7082946,2.6377904,2.8515232
2.7249494,2.6560624,2.6747386,2.385375,2.2663655,2.1792736
2.8625433,3.8582647,3.7468834,3.7844918,4.044533,4.119376
2.6211505,2.5473773,2.590398,2.7789717,2.6939516,2.36959
2.7231207,2.502035,2.4893744,2.5918746,2.332052,2.2309499
3.20971,3.6337168,3.986315,3.9127614,3.6598299,3.68493
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.4066193
2.7249494,2.4618256,2.7591841,2.6438506,2.6861608,2.6847022
2.7249494,2.940966,2.5885956,2.3544223,2.2491798,2.181717
5.1620655,4.5398254,4.341135,4.2482386,4.170693,4.1765103
2.7249494,2.940966,3.1106763,2.9238293,2.705806,2.6037023
3.0351846,3.3342836,3.7282927,3.3863695,3.4363534,3.2599719
2.7231207,2.502035,2.5354388,2.9883745,3.1188164,3.3702378
3.0351846,2.7158005,2.4770205,2.2920785,2.7541783,2.775768
2.7249494,2.6560624,2.4653316,2.6971283,2.4410803,2.310664
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
3.667292,2.800422,3.9700081,5.7611594,6.0577893,6.2762723
2.7249494,2.6560624,2.4653316,2.257873,2.397525,2.4588664
2.6211505,2.5473773,2.7493212,2.360583,2.2973406,2.2945676
3.20971,2.479115,2.5882397,2.6017158,2.4962924,2.387696
2.7249494,2.6560624,3.2167006,2.72248,2.7772,2.999685
3.3750231,2.8784332,2.8711946,2.6488357,2.824951,2.695462
2.8625433,2.9796312,4.2036614,3.57216,3.6517136,4.0476046
3.7946148,3.3404682,3.0893033,3.0554621,3.1478946,3.0633252
3.5276864,3.8802948,3.9220865,3.6392205,3.450216,3.3970606
2.6211505,3.2316463,2.8322785,2.7543993,2.500892,2.575013
2.7249494,2.6560624,2.940667,3.0307934,2.7357552,2.795768
2.6211505,2.7286742,2.624048,2.578946,2.3352745,2.3820162
3.3750231,3.1563294,3.050638,3.0045912,2.921645,3.1640313
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7249494,2.6560624,2.6747386,3.108096,2.7567718,3.1685154
2.7231207,2.6611586,2.6301258,2.3594348,2.6803114,2.638065
3.667292,3.497465,4.1212926,3.9492772,4.1937175,4.3403473
3.20971,2.479115,3.0737576,2.7850356,2.6930647,2.8027694
5.51567,5.268445,4.9676194,4.944286,4.833586,4.87246
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.2761693
2.7231207,2.6611586,2.484238,2.907149,3.3241947,3.485169
3.20971,2.79261,2.5503824,2.595341,2.7478073,2.598809
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.6211505,2.9125936,2.7384424,2.4028168,2.252058,2.1614742
2.7249494,2.4618256,2.5139518,2.488785,2.5592518,2.5771897
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.2171786
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.5276864,3.6758363,3.8329918,4.543325,4.0074,4.363078
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.1546764
3.667292,4.3873315,4.856999,4.4437647,4.2439375,4.2773294
2.7231207,2.502035,2.5354388,2.307003,2.4041898,2.2344472
2.6211505,2.9125936,2.7384424,3.2405477,2.7963252,2.7672446
2.7231207,2.502035,2.4893744,2.8632362,2.7189896,3.4229586
2.6211505,2.5473773,2.5070007,2.369391,2.6070056,2.2884037
2.8625433,2.6646397,3.4686227,3.3592122,3.362491,3.6201503
2.6211505,2.7286742,2.624048,2.862676,3.2916665,3.4671602
3.0351846,2.7158005,2.736869,2.7463715,2.612491,2.5092788
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.1546764
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.6211505,2.7286742,2.9032135,3.028554,2.893197,2.5770962
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.2881398
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
3.5276864,2.964849,2.951475,3.0733964,3.1261566,3.0083754
2.7231207,2.6611586,2.6301258,2.3594348,2.6803114,2.638065
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,2.6876333
2.7249494,2.940966,2.5885956,2.5892043,3.1135836,3.1696813
3.5276864,4.070307,4.2349863,4.437577,4.687838,5.3122296
2.7249494,3.2552192,4.151785,3.5089288,3.3739603,3.2291439
3.0351846,3.8679883,3.5843754,3.8364854,3.7842834,3.7070954
3.0351846,3.3342836,3.3291929,2.9855022,2.882819,2.8240948
2.6211505,2.5473773,2.590398,3.6511836,3.7355473,4.499246
2.7231207,3.2169392,2.6522639,2.643954,2.682227,2.4928653
4.20463,3.244601,3.5320141,3.3100407,3.2439747,3.352635
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.277535
4.7818255,6.1501822,6.4184155,6.2466288,6.3057895,6.2033696
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.7946148,4.5069222,4.7820683,4.4390926,4.4428687,4.474497
3.20971,2.79261,2.797136,3.679383,3.2811239,3.0904253
2.7231207,2.6611586,2.891741,4.064922,3.3844616,3.5280833
2.7249494,4.0876927,3.9924989,3.912216,4.045125,3.9281247
3.3750231,2.5829718,2.4296021,2.1966705,2.187378,2.157201
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.319375
2.8625433,4.9998245,4.795048,4.576448,4.5373073,4.312742
3.0351846,2.7158005,3.2310371,3.0843794,3.241904,3.0246124
2.6211505,3.5398643,5.130161,4.6741104,4.2128115,4.172448
3.3750231,2.5829718,2.4296021,2.4436443,2.3858092,2.3172247
2.6211505,3.2316463,2.8322785,2.463141,2.5716832,2.3343105
2.6211505,2.5473773,2.590398,2.3537529,2.33435,2.270741
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
3.0351846,2.4033425,2.7961059,2.530537,2.67614,2.741483
4.6249022,5.2652054,5.6037917,5.400644,5.5856175,5.519026
2.6211505,2.7286742,2.624048,2.383176,2.4069173,2.2321875
3.20971,2.479115,2.3311183,2.1000285,2.368299,2.254755
2.7231207,2.502035,2.5354388,2.307003,2.4041898,2.2344472
2.7231207,2.9067957,2.5451586,2.3248572,2.6605911,3.1064627
3.3750231,2.5829718,3.3162568,4.531924,4.9212084,4.8324075
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.277535
2.7249494,2.4618256,3.0414436,3.0504725,2.9748914,2.7465098
3.3750231,3.1563294,3.4315794,3.413585,3.2147005,3.1254263
4.3647776,5.350862,4.9270935,4.6952944,4.5431204,4.6809154
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.222063
3.0351846,2.4033425,2.2811732,2.0719497,2.0643744,1.9940751
3.0351846,3.6131666,3.6567264,3.3568408,3.4293487,3.3707535
2.8625433,2.9796312,2.6235974,3.109039,3.2188895,2.952605
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.2997859
2.8625433,2.6646397,2.4459014,2.260571,2.1939332,2.1275983
2.6211505,2.7286742,3.2412407,3.9559631,3.2932436,3.0289807
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.6211505,2.7286742,3.2412407,2.593887,2.6399496,2.624851
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.4322722
2.7249494,2.6560624,2.4653316,2.4537349,2.5368845,2.3366783
2.7231207,2.9067957,2.5451586,2.7750065,2.7368624,2.739134
3.667292,2.800422,2.666722,2.6441529,2.5988123,2.9844186
2.6211505,2.7286742,4.4978557,4.807512,4.1027923,3.893565
2.7231207,2.502035,2.4893744,2.8632362,2.7189896,3.4229586
3.3750231,6.3674207,6.584142,6.5711126,6.4911227,6.342341
3.0351846,2.4033425,2.2811732,2.3420012,2.2383213,2.130265
2.8625433,5.720721,5.88156,5.5353627,5.4484935,5.8509045
2.6211505,2.5473773,2.5070007,2.643787,2.6172442,2.6017048
2.7249494,3.2552192,4.3341146,3.881248,4.2013326,4.2278247
4.9151635,4.650004,4.6147733,4.797235,4.67393,4.649818
3.3750231,2.8784332,2.645058,2.443401,2.4218352,2.3298678
2.7249494,2.6560624,2.940667,2.5496938,2.3993883,2.2864976
3.0351846,4.978839,4.3839073,4.160447,3.9761274,3.7809536
3.20971,2.479115,2.8377779,2.5831478,2.7402992,2.598626
2.7249494,2.4618256,2.3861883,2.2402604,2.3660834,2.2203395
2.7231207,2.6611586,2.6301258,2.3594348,2.4363945,2.2456841
3.0351846,2.7158005,2.4770205,2.2920785,2.499329,2.3379543
2.7249494,2.6560624,2.6747386,2.6223242,2.4164908,2.2939749
2.7249494,2.940966,3.1106763,2.9238293,4.0650697,3.9057443
2.7249494,2.940966,2.8416646,2.760104,2.5565321,3.0666406
2.6211505,3.2316463,2.5210698,3.4081202,2.9319198,3.2689264
2.7231207,2.9067957,2.5451586,2.5272632,2.3291028,2.2176497
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.442928
2.6211505,2.7286742,2.624048,3.6792705,3.7269802,3.2435668
2.8625433,2.3933756,2.3052106,2.3493342,2.4922082,2.3133368
2.7231207,2.502035,2.4893744,2.5918746,2.332052,2.4146643
3.0351846,2.7158005,2.4770205,2.2920785,2.499329,2.3379543
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.2761693
2.7249494,3.559191,2.9037097,3.058411,3.6849847,3.839001
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.4867194
2.6211505,2.7286742,2.508445,2.382392,2.5799124,2.2764215
2.7249494,2.6560624,3.4819882,4.1781845,4.101057,3.9087064
4.8729653,4.765446,4.5176497,4.4058266,4.2992487,4.341068
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.2881398
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.3069856
2.6211505,2.9125936,3.0554116,2.8445864,2.5501008,2.3420525
2.6211505,2.5473773,2.5070007,2.4621375,3.3952274,2.977025
2.6211505,2.5473773,2.7493212,2.6072805,2.3734994,2.196326
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
2.7249494,4.0876927,5.2906265,5.159439,4.750933,4.5663967
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7249494,2.6560624,3.2167006,2.72248,2.9897194,3.2911217
4.017149,5.7714176,5.4415793,5.7461715,5.7693,5.954592
3.3750231,2.8784332,3.0835798,3.3375626,3.277715,3.721925
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
3.7946148,3.7267375,3.7358863,3.7593427,3.7073762,3.6556094
4.5034223,4.476157,6.1086164,5.4061413,5.3504257,5.24365
2.7231207,2.502035,2.5354388,2.307003,2.6316693,2.3273165
2.7249494,2.6560624,2.940667,2.5496938,2.6362436,2.4531505
4.017149,3.454919,3.2381418,3.1995065,3.2612255,3.3267963
2.8625433,2.3933756,2.3052106,2.3493342,2.760434,2.9992306
2.6211505,2.7286742,2.508445,3.4942338,3.1285946,2.8127496
3.7946148,4.5069222,4.4633765,4.585957,4.4543977,4.3164787
2.6211505,2.7286742,2.624048,2.578946,2.56758,2.793827
2.6211505,2.7286742,2.624048,2.578946,2.3352745,2.3820162
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2816782
5.6924186,5.8113427,5.773442,5.7083335,5.7488523,5.7292447
4.2877154,4.2438054,4.7549458,4.875979,4.798215,4.8857684
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
4.3647776,3.9154823,3.8224201,3.7280357,3.6806066,3.7955287
2.7231207,2.6611586,2.6301258,2.5681152,2.3540075,2.2143283
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.4162352
3.20971,2.479115,2.5882397,2.353908,2.299844,2.1902673
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.4066193
2.6211505,2.5473773,3.637032,4.186557,5.3763585,5.371967
2.7231207,2.6611586,2.484238,2.3022177,2.6067593,2.3057518
2.7249494,3.559191,3.1574554,3.1937613,2.9583437,3.019141
2.7231207,2.502035,2.5354388,2.4570322,2.798241,2.434058
2.7249494,2.6560624,2.4653316,2.6971283,2.4410803,2.5449505
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.4807308
2.8625433,2.3933756,2.514124,2.288767,2.2137964,2.127499
2.7231207,2.6611586,2.6301258,3.3233469,4.0536227,3.4377968
2.7231207,2.9067957,2.7737424,2.6929374,2.4562821,2.3247488
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
3.3750231,2.8784332,2.645058,2.6596029,2.6009939,2.512392
3.7946148,3.3404682,3.0893033,2.910105,2.8925896,3.011159
2.8625433,2.3933756,2.3052106,2.13946,2.1520538,2.1000834
2.7231207,2.6611586,2.891741,2.4760716,2.5499244,2.5767515
5.300183,5.630558,5.364467,5.2946343,5.439691,5.481773
2.6211505,2.7286742,2.624048,4.095675,3.5617666,3.352407
3.5276864,3.6758363,4.092533,3.915181,3.7074788,3.5807862
2.7231207,2.502035,2.5354388,2.7108552,2.427601,2.2429721
2.8625433,2.6646397,2.4459014,2.260571,2.1939332,2.3560557
3.20971,3.6337168,3.4926536,3.1613045,3.0597036,3.0084865
2.8625433,2.9796312,3.1405907,2.9910862,2.8034508,2.7171695
2.7231207,2.502035,2.4893744,2.3828402,2.4765272,2.458957
3.7946148,3.7267375,3.7358863,3.7593427,3.7073762,3.8242974
2.7249494,2.940966,2.5885956,2.5892043,2.4016912,2.2992277
2.8625433,2.6646397,3.2234004,3.0285199,3.0022528,3.1645052
2.8625433,3.2940824,3.059604,2.9555943,2.985659,2.8466027
2.7249494,2.940966,2.5885956,2.5892043,2.4016912,2.757366
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
2.7231207,3.2169392,4.1771812,3.3082316,3.3829405,3.3338912
2.7249494,2.4618256,2.5139518,2.488785,2.3200114,2.1890385
2.7231207,2.502035,2.5354388,2.307003,2.4041898,2.4259107
2.7231207,3.2169392,3.4761713,3.7155101,3.404575,3.3287666
2.7249494,2.6560624,2.4653316,2.6971283,2.6960227,2.4800751
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.266847
2.7231207,3.2169392,2.9233687,2.5631769,2.65525,2.9168894
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.222063
3.0351846,2.4033425,2.2811732,2.0719497,2.3346527,2.1884725
3.3750231,2.5829718,2.4296021,2.1966705,2.187378,2.157201
2.7249494,2.940966,2.5885956,2.3544223,2.2491798,2.181717
2.7249494,2.940966,2.5885956,2.3544223,2.2491798,2.181717
3.3750231,2.5829718,2.671961,2.6585422,2.7940478,2.878873
2.7231207,2.9067957,2.7737424,2.4482405,2.528508,2.3375287
3.0351846,2.7158005,3.2310371,2.8863714,2.7657769,2.6833782
2.7231207,2.502035,2.4893744,2.3379514,2.8664854,2.6913326
2.6211505,2.7286742,3.2412407,3.4739892,3.4122326,3.2351964
3.0351846,3.0327895,3.9787571,3.6565993,3.891144,3.6411684
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.7249494,2.4618256,2.3861883,2.3510048,2.4779186,2.2652633
2.7231207,3.5237517,3.343018,3.6602197,3.5271993,3.2789536
3.0351846,2.4033425,2.2811732,2.0719497,2.3346527,2.1884725
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.2761693
2.6211505,2.7286742,2.508445,2.4680526,2.4988906,2.2556956
2.6211505,3.5398643,2.9545689,2.8457046,3.282911,2.9398315
2.8625433,2.6646397,2.6976693,2.447019,2.3398175,2.2430747
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.7231207,3.8012626,3.2184126,4.225407,3.937723,3.6902127
2.7249494,2.940966,2.5885956,2.3544223,2.2491798,2.181717
2.7231207,2.9067957,4.6595073,4.142484,3.7772655,3.759947
2.6211505,2.7286742,2.9032135,2.7264476,2.6954374,2.3970602
2.8625433,4.3202677,4.484553,4.0337877,3.828091,3.724022
2.7231207,2.9067957,3.3413675,3.4673393,3.232274,3.0297506
2.6211505,2.9125936,2.7384424,2.9567373,2.861212,3.4025428
2.7249494,2.6560624,2.6747386,2.385375,2.2663655,2.1792736
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.2171786
3.20971,2.479115,2.3311183,2.371078,2.2919636,2.4589052
3.0351846,4.978839,4.784989,4.3457103,4.8509064,4.5364385
2.7249494,3.559191,3.626948,3.5900214,3.644903,3.4790423
2.7249494,2.4618256,2.3861883,2.3510048,2.2700603,2.340833
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.2997859
2.7231207,2.502035,2.5354388,2.9883745,2.8557303,3.0120442
2.7249494,2.4618256,2.5139518,2.2881184,2.2321053,2.1440752
3.667292,3.0484512,3.5271404,3.3570917,3.2225468,3.1496277
2.7249494,2.4618256,2.3861883,2.2402604,2.3660834,2.2203395
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.266847
2.8625433,2.6646397,2.6976693,2.447019,2.3398175,2.4808466
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.7249494,2.940966,2.8416646,2.9929116,3.502034,3.4032876
5.131143,4.9942784,5.3596196,5.1527615,5.052839,4.9812427
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.6211505,2.7286742,2.624048,3.6792705,3.051495,3.163352
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,3.6173105
2.8625433,2.9796312,2.6235974,2.4210808,2.3309896,2.2465646
2.7231207,2.502035,2.7455416,2.5815842,2.3961022,2.2144802
2.6211505,2.7286742,2.624048,2.383176,2.6494105,2.8547254
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.660214
3.20971,2.479115,2.3311183,2.1000285,2.0836842,2.0279837
2.7231207,3.5237517,3.5952065,3.0101607,2.838156,2.7592108
2.8625433,2.9796312,2.88444,3.6130478,3.4795024,3.4376128
2.8625433,2.9796312,4.2036614,3.4247053,3.2023327,3.1287088
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.4162352
2.7231207,2.9067957,2.5451586,2.3248572,2.228063,2.1678905
2.7231207,2.502035,2.5354388,2.307003,2.4041898,2.675065
5.065372,5.2607727,5.6921496,5.449283,5.3496904,5.278107
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.7249494,2.940966,3.1106763,3.1420798,3.5585554,3.5787737
3.9108248,4.610888,4.2488523,4.107688,3.9948123,3.9661295
2.7231207,2.6611586,2.484238,2.4208891,2.5074122,2.2719796
2.7231207,2.502035,2.5354388,2.307003,2.4041898,2.2344472
2.7231207,2.502035,2.4893744,2.3379514,2.582224,2.8252952
2.6211505,2.5473773,2.5070007,2.4621375,4.0830593,4.422644
3.0351846,2.7158005,2.736869,2.5108995,2.434672,2.3331563
2.7231207,2.6611586,2.484238,2.6489186,2.6531484,2.8813322
2.7231207,2.6611586,2.891741,2.7281578,2.7215607,2.495723
2.7249494,2.6560624,3.9539278,3.5368092,3.4749415,3.368853
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.2881398
2.6211505,2.9125936,2.7384424,2.9567373,3.1177757,2.9488943
2.7249494,2.6560624,3.2167006,3.58647,3.455922,3.3031647
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,3.5237517,3.5952065,3.2148168,3.1440258,3.290177
3.0351846,3.0327895,3.1703153,2.8599927,2.7631247,2.6905317
3.20971,3.3744216,3.8897367,3.648064,4.0699244,4.2492323
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.222063
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.8625433,5.720721,5.2341933,4.9104977,4.7317166,4.4771094
2.7249494,2.4618256,2.5139518,2.2881184,2.2321053,2.1440752
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.222063
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2816782
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.7249494,2.940966,3.1106763,3.1420798,2.855693,3.085672
2.6211505,2.5473773,2.7493212,3.24215,4.185864,4.547516
2.7249494,2.6560624,2.4653316,2.4537349,2.5368845,2.3366783
2.6211505,2.7286742,2.508445,2.7082946,2.6377904,2.334152
2.7231207,2.9067957,2.5451586,2.5272632,2.3291028,2.6770914
3.20971,3.0934315,2.7589188,2.5761545,2.766822,2.6223133
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,3.0873191
3.0351846,3.3342836,3.5352077,3.1184075,3.680785,3.342655
3.20971,3.0934315,2.7589188,2.5761545,2.544997,2.668621
2.6211505,2.5473773,2.7493212,2.360583,2.7442648,2.3583972
2.6211505,2.5473773,2.5070007,2.4621375,2.7728815,2.9552314
3.3750231,3.8747866,3.63006,3.5506573,3.6670294,3.6479142
5.0303273,4.9695725,5.0161657,5.027598,4.9172077,4.9149566
2.6211505,2.5473773,2.5070007,2.4621375,2.35755,2.2849953
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.8625433,3.2940824,3.2992887,2.9078119,3.1438,2.961489
2.7231207,2.6611586,2.6301258,2.5681152,2.591923,2.5992196
2.6211505,2.5473773,2.7493212,2.360583,3.0372422,3.0990994
2.7249494,3.2552192,3.005546,3.3005824,3.7699175,3.7825396
2.7249494,3.559191,4.0367594,3.9029887,3.500045,3.7436116
2.6211505,2.5473773,2.5070007,2.369391,2.8864088,2.666166
2.6211505,2.7286742,3.2412407,3.4739892,3.4122326,3.3998816
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.442928
3.0351846,3.3342836,3.3291929,3.318548,3.3839972,3.4234772
2.7231207,3.5237517,3.5952065,3.4070609,3.0995538,2.9944541
4.2877154,4.1285844,4.1619935,3.953406,3.8525681,3.9396012
2.7249494,2.4618256,3.0414436,2.8066947,2.5917323,2.6534889
2.6211505,2.5473773,2.5070007,2.369391,2.6070056,2.5481997
4.017149,4.0825458,4.215061,4.2649083,4.1677055,4.2265153
2.6211505,2.5473773,2.5070007,2.4621375,2.35755,2.2849953
2.7231207,3.2169392,2.9233687,2.8123267,2.5925705,2.6952598
2.7231207,2.502035,3.0340788,4.130116,4.4612813,4.3382163
3.5276864,3.6758363,3.8329918,3.7822258,3.7900474,3.5850074
2.7249494,2.6560624,3.2167006,3.770564,3.547684,3.9103649
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
3.20971,3.6337168,3.30784,3.0384567,2.9635818,2.9091036
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7249494,2.6560624,3.2167006,2.72248,2.5544877,2.442796
2.7231207,2.9067957,4.9505124,5.826011,5.641084,5.6090465
3.5276864,3.6758363,3.3911517,3.4220667,3.2585704,3.1974041
2.7231207,2.502035,2.4893744,2.3828402,2.4765272,2.2594948
2.7249494,2.4618256,2.3861883,2.3510048,2.4779186,2.2652633
2.7231207,3.8012626,2.9545884,2.8837223,3.1148338,2.8982718
2.7231207,2.502035,2.4893744,2.5918746,2.332052,2.908697
3.3750231,2.5829718,2.9010024,2.6476629,2.5927937,2.5067189
2.7231207,2.6611586,2.6301258,2.5681152,3.0959237,2.7150505
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
4.017149,3.624885,3.5935988,3.4876835,3.3669937,3.5512035
2.7231207,2.502035,3.0340788,2.7282283,2.7702117,3.156282
2.7249494,2.940966,2.5885956,2.3544223,2.2491798,2.181717
2.8625433,2.9796312,3.6125097,4.280094,4.291855,3.9614813
2.7231207,2.6611586,2.484238,2.4208891,2.302271,2.1834667
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.6211505,2.5473773,2.590398,2.7789717,3.2982776,3.5065844
2.6211505,2.7286742,2.508445,2.382392,2.3707855,2.2644784
2.6211505,2.5473773,2.7493212,2.360583,2.469856,2.460538
3.5276864,3.6758363,3.5462077,3.6280334,3.6054928,3.5374162
3.20971,2.479115,2.3311183,2.1000285,2.0836842,2.0279837
3.667292,2.800422,3.2318304,3.3999114,3.3402808,3.5741298
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.4017818
2.8625433,2.3933756,2.514124,2.288767,2.4563239,2.2836475
2.7231207,2.502035,2.5354388,2.9883745,3.366597,3.6800492
2.6211505,3.8019812,4.112569,3.8447742,3.41772,3.3739526
3.0351846,3.3342836,3.3291929,3.6168735,3.4085596,3.2423332
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,2.2789295
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.6689417
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.4162352
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7249494,2.4618256,2.5139518,2.2881184,2.2321053,2.3135846
2.8625433,2.3933756,2.514124,2.288767,2.2137964,2.127499
4.2877154,4.658784,4.384932,4.305883,4.1115994,4.0660977
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
3.5276864,5.7321134,6.101275,6.143602,6.2984138,6.351251
2.8625433,2.9796312,2.88444,2.6072228,2.7289019,2.5784132
2.6211505,2.7286742,2.624048,2.578946,2.3352745,2.3820162
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.222063
2.7231207,2.502035,3.0340788,2.4519365,3.100485,2.9343674
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.7813504
3.5276864,3.8802948,3.7903185,3.6658828,3.4504282,3.3931737
2.6211505,2.5473773,2.5070007,2.4621375,2.35755,2.3184333
2.7249494,2.4618256,2.3861883,2.3510048,3.519922,3.4091394
2.6211505,2.5473773,2.7493212,2.9253428,3.387356,4.1144786
2.6211505,2.7286742,2.624048,2.383176,2.2808123,2.2068357
3.0351846,3.0327895,2.93297,2.8975437,3.4765155,3.6516254
2.6211505,2.7286742,2.508445,2.4680526,2.3293922,2.3274772
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.502035,2.5354388,2.307003,2.2944748,2.2801762
4.20463,3.9832978,4.4126873,4.7662683,4.696401,4.978841
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.6611586,2.891741,2.4760716,2.3190327,2.196531
